seriesID,state,industry_name,year,period,value
JTS000000190000000JOR,Iowa,Total nonfarm,2023,M05,5.7
JTS000000190000000JOR,Iowa,Total nonfarm,2023,M04,5.5
JTS000000190000000JOR,Iowa,Total nonfarm,2023,M03,5.4
JTS000000190000000JOR,Iowa,Total nonfarm,2023,M02,5.5
JTS000000190000000JOR,Iowa,Total nonfarm,2023,M01,6.3
JTS000000190000000JOR,Iowa,Total nonfarm,2022,M12,7.0
JTS000000190000000JOR,Iowa,Total nonfarm,2022,M11,6.6
JTS000000190000000JOR,Iowa,Total nonfarm,2022,M10,6.9
JTS000000190000000JOR,Iowa,Total nonfarm,2022,M09,7.0
JTS000000190000000JOR,Iowa,Total nonfarm,2022,M08,6.3
JTS000000190000000JOR,Iowa,Total nonfarm,2022,M07,6.1
JTS000000190000000JOR,Iowa,Total nonfarm,2022,M06,6.9
JTS000000190000000JOR,Iowa,Total nonfarm,2022,M05,6.6
JTS000000190000000JOR,Iowa,Total nonfarm,2022,M04,6.8
JTS000000190000000JOR,Iowa,Total nonfarm,2022,M03,7.1
JTS000000190000000JOR,Iowa,Total nonfarm,2022,M02,7.2
JTS000000190000000JOR,Iowa,Total nonfarm,2022,M01,6.9
JTS000000190000000JOR,Iowa,Total nonfarm,2021,M12,7.8
JTS000000190000000JOR,Iowa,Total nonfarm,2021,M11,7.1
JTS000000190000000JOR,Iowa,Total nonfarm,2021,M10,6.5
JTS000000190000000JOR,Iowa,Total nonfarm,2021,M09,6.5
JTS000000190000000JOR,Iowa,Total nonfarm,2021,M08,6.4
JTS000000190000000JOR,Iowa,Total nonfarm,2021,M07,6.3
JTS000000190000000JOR,Iowa,Total nonfarm,2021,M06,5.9
JTS000000190000000JOR,Iowa,Total nonfarm,2021,M05,6.0
JTS000000190000000JOR,Iowa,Total nonfarm,2021,M04,5.4
JTS000000190000000JOR,Iowa,Total nonfarm,2021,M03,5.5
JTS000000190000000JOR,Iowa,Total nonfarm,2021,M02,5.0
JTS000000190000000JOR,Iowa,Total nonfarm,2021,M01,4.9
JTS000000190000000JOR,Iowa,Total nonfarm,2020,M12,4.3
JTS000000190000000JOR,Iowa,Total nonfarm,2020,M11,4.4
JTS000000190000000JOR,Iowa,Total nonfarm,2020,M10,4.5
JTS000000190000000JOR,Iowa,Total nonfarm,2020,M09,4.3
JTS000000190000000JOR,Iowa,Total nonfarm,2020,M08,4.0
JTS000000190000000JOR,Iowa,Total nonfarm,2020,M07,4.6
JTS000000190000000JOR,Iowa,Total nonfarm,2020,M06,4.0
JTS000000190000000JOR,Iowa,Total nonfarm,2020,M05,3.7
JTS000000190000000JOR,Iowa,Total nonfarm,2020,M04,3.1
JTS000000190000000JOR,Iowa,Total nonfarm,2020,M03,3.5
JTS000000190000000JOR,Iowa,Total nonfarm,2020,M02,4.5
JTS000000190000000JOR,Iowa,Total nonfarm,2020,M01,4.6
JTS000000200000000JOR,Kansas,Total nonfarm,2024,M08,4.8
JTS000000200000000JOR,Kansas,Total nonfarm,2024,M07,4.1
JTS000000200000000JOR,Kansas,Total nonfarm,2024,M06,4.6
JTS000000200000000JOR,Kansas,Total nonfarm,2024,M05,4.5
JTS000000200000000JOR,Kansas,Total nonfarm,2024,M04,4.7
JTS000000200000000JOR,Kansas,Total nonfarm,2024,M03,5.3
JTS000000200000000JOR,Kansas,Total nonfarm,2024,M02,5.3
JTS000000200000000JOR,Kansas,Total nonfarm,2024,M01,5.2
JTS000000200000000JOR,Kansas,Total nonfarm,2023,M12,5.2
JTS000000200000000JOR,Kansas,Total nonfarm,2023,M11,5.7
JTS000000200000000JOR,Kansas,Total nonfarm,2023,M10,4.9
JTS000000200000000JOR,Kansas,Total nonfarm,2023,M09,5.1
JTS000000200000000JOR,Kansas,Total nonfarm,2023,M08,5.3
JTS000000200000000JOR,Kansas,Total nonfarm,2023,M07,4.9
JTS000000200000000JOR,Kansas,Total nonfarm,2023,M06,5.3
JTS000000200000000JOR,Kansas,Total nonfarm,2023,M05,5.4
JTS000000200000000JOR,Kansas,Total nonfarm,2023,M04,6.0
JTS000000200000000JOR,Kansas,Total nonfarm,2023,M03,5.5
JTS000000200000000JOR,Kansas,Total nonfarm,2023,M02,5.5
JTS000000200000000JOR,Kansas,Total nonfarm,2023,M01,5.8
JTS000000200000000JOR,Kansas,Total nonfarm,2022,M12,6.9
JTS000000200000000JOR,Kansas,Total nonfarm,2022,M11,6.2
JTS000000200000000JOR,Kansas,Total nonfarm,2022,M10,6.1
JTS000000200000000JOR,Kansas,Total nonfarm,2022,M09,6.5
JTS000000200000000JOR,Kansas,Total nonfarm,2022,M08,6.2
JTS000000200000000JOR,Kansas,Total nonfarm,2022,M07,7.6
JTS000000200000000JOR,Kansas,Total nonfarm,2022,M06,6.6
JTS000000200000000JOR,Kansas,Total nonfarm,2022,M05,6.4
JTS000000200000000JOR,Kansas,Total nonfarm,2022,M04,7.5
JTS000000200000000JOR,Kansas,Total nonfarm,2022,M03,6.2
JTS000000200000000JOR,Kansas,Total nonfarm,2022,M02,6.9
JTS000000200000000JOR,Kansas,Total nonfarm,2022,M01,6.5
JTS000000200000000JOR,Kansas,Total nonfarm,2021,M12,6.8
JTS000000200000000JOR,Kansas,Total nonfarm,2021,M11,7.0
JTS000000200000000JOR,Kansas,Total nonfarm,2021,M10,7.3
JTS000000200000000JOR,Kansas,Total nonfarm,2021,M09,6.0
JTS000000200000000JOR,Kansas,Total nonfarm,2021,M08,5.6
JTS000000200000000JOR,Kansas,Total nonfarm,2021,M07,6.1
JTS000000200000000JOR,Kansas,Total nonfarm,2021,M06,5.6
JTS000000200000000JOR,Kansas,Total nonfarm,2021,M05,5.8
JTS000000200000000JOR,Kansas,Total nonfarm,2021,M04,5.5
JTS000000200000000JOR,Kansas,Total nonfarm,2021,M03,5.9
JTS000000200000000JOR,Kansas,Total nonfarm,2021,M02,4.5
JTS000000200000000JOR,Kansas,Total nonfarm,2021,M01,4.5
JTS000000200000000JOR,Kansas,Total nonfarm,2020,M12,4.8
JTS000000200000000JOR,Kansas,Total nonfarm,2020,M11,4.7
JTS000000200000000JOR,Kansas,Total nonfarm,2020,M10,4.8
JTS000000200000000JOR,Kansas,Total nonfarm,2020,M09,4.2
JTS000000200000000JOR,Kansas,Total nonfarm,2020,M08,4.4
JTS000000200000000JOR,Kansas,Total nonfarm,2020,M07,4.4
JTS000000200000000JOR,Kansas,Total nonfarm,2020,M06,4.1
JTS000000200000000JOR,Kansas,Total nonfarm,2020,M05,4.2
JTS000000200000000JOR,Kansas,Total nonfarm,2020,M04,4.1
JTS000000200000000JOR,Kansas,Total nonfarm,2020,M03,3.8
JTS000000200000000JOR,Kansas,Total nonfarm,2020,M02,4.7
JTS000000200000000JOR,Kansas,Total nonfarm,2020,M01,4.5
JTS000000210000000JOR,Kentucky,Total nonfarm,2024,M08,6.1
JTS000000210000000JOR,Kentucky,Total nonfarm,2024,M07,6.2
JTS000000210000000JOR,Kentucky,Total nonfarm,2024,M06,6.4
JTS000000210000000JOR,Kentucky,Total nonfarm,2024,M05,6.3
JTS000000210000000JOR,Kentucky,Total nonfarm,2024,M04,6.1
JTS000000210000000JOR,Kentucky,Total nonfarm,2024,M03,5.7
JTS000000210000000JOR,Kentucky,Total nonfarm,2024,M02,5.4
JTS000000210000000JOR,Kentucky,Total nonfarm,2024,M01,5.6
JTS000000210000000JOR,Kentucky,Total nonfarm,2023,M12,5.4
JTS000000210000000JOR,Kentucky,Total nonfarm,2023,M11,5.4
JTS000000210000000JOR,Kentucky,Total nonfarm,2023,M10,5.4
JTS000000210000000JOR,Kentucky,Total nonfarm,2023,M09,5.7
JTS000000210000000JOR,Kentucky,Total nonfarm,2023,M08,5.6
JTS000000210000000JOR,Kentucky,Total nonfarm,2023,M07,5.4
JTS000000210000000JOR,Kentucky,Total nonfarm,2023,M06,5.6
JTS000000210000000JOR,Kentucky,Total nonfarm,2023,M05,6.1
JTS000000210000000JOR,Kentucky,Total nonfarm,2023,M04,6.2
JTS000000210000000JOR,Kentucky,Total nonfarm,2023,M03,6.1
JTS000000210000000JOR,Kentucky,Total nonfarm,2023,M02,6.1
JTS000000210000000JOR,Kentucky,Total nonfarm,2023,M01,7.3
JTS000000210000000JOR,Kentucky,Total nonfarm,2022,M12,6.8
JTS000000210000000JOR,Kentucky,Total nonfarm,2022,M11,7.4
JTS000000210000000JOR,Kentucky,Total nonfarm,2022,M10,6.4
JTS000000210000000JOR,Kentucky,Total nonfarm,2022,M09,7.3
JTS000000210000000JOR,Kentucky,Total nonfarm,2022,M08,7.6
JTS000000210000000JOR,Kentucky,Total nonfarm,2022,M07,7.8
JTS000000210000000JOR,Kentucky,Total nonfarm,2022,M06,7.6
JTS000000210000000JOR,Kentucky,Total nonfarm,2022,M05,7.6
JTS000000210000000JOR,Kentucky,Total nonfarm,2022,M04,7.7
JTS000000210000000JOR,Kentucky,Total nonfarm,2022,M03,9.8
JTS000000210000000JOR,Kentucky,Total nonfarm,2022,M02,7.7
JTS000000210000000JOR,Kentucky,Total nonfarm,2022,M01,7.0
JTS000000210000000JOR,Kentucky,Total nonfarm,2021,M12,7.3
JTS000000210000000JOR,Kentucky,Total nonfarm,2021,M11,6.8
JTS000000210000000JOR,Kentucky,Total nonfarm,2021,M10,7.7
JTS000000210000000JOR,Kentucky,Total nonfarm,2021,M09,6.8
JTS000000210000000JOR,Kentucky,Total nonfarm,2021,M08,8.4
JTS000000210000000JOR,Kentucky,Total nonfarm,2021,M07,8.3
JTS000000210000000JOR,Kentucky,Total nonfarm,2021,M06,7.5
JTS000000210000000JOR,Kentucky,Total nonfarm,2021,M05,7.5
JTS000000210000000JOR,Kentucky,Total nonfarm,2021,M04,7.9
JTS000000210000000JOR,Kentucky,Total nonfarm,2021,M03,6.1
JTS000000210000000JOR,Kentucky,Total nonfarm,2021,M02,5.7
JTS000000210000000JOR,Kentucky,Total nonfarm,2021,M01,6.0
JTS000000210000000JOR,Kentucky,Total nonfarm,2020,M12,5.1
JTS000000210000000JOR,Kentucky,Total nonfarm,2020,M11,5.3
JTS000000210000000JOR,Kentucky,Total nonfarm,2020,M10,5.3
JTS000000210000000JOR,Kentucky,Total nonfarm,2020,M09,4.8
JTS000000210000000JOR,Kentucky,Total nonfarm,2020,M08,5.0
JTS000000210000000JOR,Kentucky,Total nonfarm,2020,M07,5.4
JTS000000210000000JOR,Kentucky,Total nonfarm,2020,M06,5.6
JTS000000210000000JOR,Kentucky,Total nonfarm,2020,M05,5.1
JTS000000210000000JOR,Kentucky,Total nonfarm,2020,M04,4.1
JTS000000210000000JOR,Kentucky,Total nonfarm,2020,M03,4.4
JTS000000210000000JOR,Kentucky,Total nonfarm,2020,M02,4.2
JTS000000210000000JOR,Kentucky,Total nonfarm,2020,M01,4.6
JTS000000220000000JOR,Louisiana,Total nonfarm,2024,M08,5.4
JTS000000220000000JOR,Louisiana,Total nonfarm,2024,M07,5.7
JTS000000220000000JOR,Louisiana,Total nonfarm,2024,M06,5.0
JTS000000220000000JOR,Louisiana,Total nonfarm,2024,M05,5.6
JTS000000220000000JOR,Louisiana,Total nonfarm,2024,M04,5.8
JTS000000220000000JOR,Louisiana,Total nonfarm,2024,M03,5.6
JTS000000220000000JOR,Louisiana,Total nonfarm,2024,M02,6.1
JTS000000220000000JOR,Louisiana,Total nonfarm,2024,M01,5.9
JTS000000220000000JOR,Louisiana,Total nonfarm,2023,M12,5.9
JTS000000220000000JOR,Louisiana,Total nonfarm,2023,M11,5.5
JTS000000220000000JOR,Louisiana,Total nonfarm,2023,M10,6.2
JTS000000220000000JOR,Louisiana,Total nonfarm,2023,M09,6.8
JTS000000220000000JOR,Louisiana,Total nonfarm,2023,M08,6.7
JTS000000220000000JOR,Louisiana,Total nonfarm,2023,M07,6.6
JTS000000220000000JOR,Louisiana,Total nonfarm,2023,M06,6.7
JTS000000220000000JOR,Louisiana,Total nonfarm,2023,M05,6.8
JTS000000220000000JOR,Louisiana,Total nonfarm,2023,M04,7.0
JTS000000220000000JOR,Louisiana,Total nonfarm,2023,M03,6.9
JTS000000220000000JOR,Louisiana,Total nonfarm,2023,M02,7.0
JTS000000220000000JOR,Louisiana,Total nonfarm,2023,M01,7.6
JTS000000220000000JOR,Louisiana,Total nonfarm,2022,M12,7.6
JTS000000220000000JOR,Louisiana,Total nonfarm,2022,M11,7.7
JTS000000220000000JOR,Louisiana,Total nonfarm,2022,M10,7.7
JTS000000220000000JOR,Louisiana,Total nonfarm,2022,M09,6.9
JTS000000220000000JOR,Louisiana,Total nonfarm,2022,M08,6.5
JTS000000220000000JOR,Louisiana,Total nonfarm,2022,M07,7.7
JTS000000220000000JOR,Louisiana,Total nonfarm,2022,M06,7.4
JTS000000220000000JOR,Louisiana,Total nonfarm,2022,M05,7.7
JTS000000220000000JOR,Louisiana,Total nonfarm,2022,M04,7.8
JTS000000220000000JOR,Louisiana,Total nonfarm,2022,M03,7.5
JTS000000220000000JOR,Louisiana,Total nonfarm,2022,M02,7.2
JTS000000220000000JOR,Louisiana,Total nonfarm,2022,M01,7.2
JTS000000220000000JOR,Louisiana,Total nonfarm,2021,M12,6.8
JTS000000220000000JOR,Louisiana,Total nonfarm,2021,M11,6.7
JTS000000220000000JOR,Louisiana,Total nonfarm,2021,M10,8.9
JTS000000220000000JOR,Louisiana,Total nonfarm,2021,M09,7.1
JTS000000220000000JOR,Louisiana,Total nonfarm,2021,M08,6.8
JTS000000220000000JOR,Louisiana,Total nonfarm,2021,M07,7.0
JTS000000220000000JOR,Louisiana,Total nonfarm,2021,M06,6.7
JTS000000220000000JOR,Louisiana,Total nonfarm,2021,M05,5.9
JTS000000220000000JOR,Louisiana,Total nonfarm,2021,M04,5.8
JTS000000220000000JOR,Louisiana,Total nonfarm,2021,M03,5.7
JTS000000220000000JOR,Louisiana,Total nonfarm,2021,M02,5.6
JTS000000220000000JOR,Louisiana,Total nonfarm,2021,M01,5.1
JTS000000220000000JOR,Louisiana,Total nonfarm,2020,M12,4.7
JTS000000220000000JOR,Louisiana,Total nonfarm,2020,M11,5.1
JTS000000220000000JOR,Louisiana,Total nonfarm,2020,M10,5.5
JTS000000220000000JOR,Louisiana,Total nonfarm,2020,M09,4.9
JTS000000220000000JOR,Louisiana,Total nonfarm,2020,M08,5.1
JTS000000220000000JOR,Louisiana,Total nonfarm,2020,M07,5.0
JTS000000220000000JOR,Louisiana,Total nonfarm,2020,M06,4.6
JTS000000220000000JOR,Louisiana,Total nonfarm,2020,M05,4.8
JTS000000220000000JOR,Louisiana,Total nonfarm,2020,M04,3.6
JTS000000220000000JOR,Louisiana,Total nonfarm,2020,M03,3.6
JTS000000220000000JOR,Louisiana,Total nonfarm,2020,M02,4.7
JTS000000220000000JOR,Louisiana,Total nonfarm,2020,M01,4.4
JTS000000230000000JOR,Maine,Total nonfarm,2024,M08,4.8
JTS000000230000000JOR,Maine,Total nonfarm,2024,M07,4.8
JTS000000230000000JOR,Maine,Total nonfarm,2024,M06,5.2
JTS000000230000000JOR,Maine,Total nonfarm,2024,M05,5.7
JTS000000230000000JOR,Maine,Total nonfarm,2024,M04,5.9
JTS000000230000000JOR,Maine,Total nonfarm,2024,M03,5.3
JTS000000230000000JOR,Maine,Total nonfarm,2024,M02,5.5
JTS000000230000000JOR,Maine,Total nonfarm,2024,M01,6.4
JTS000000230000000JOR,Maine,Total nonfarm,2023,M12,6.0
JTS000000230000000JOR,Maine,Total nonfarm,2023,M11,6.3
JTS000000230000000JOR,Maine,Total nonfarm,2023,M10,7.5
JTS000000230000000JOR,Maine,Total nonfarm,2023,M09,5.9
JTS000000230000000JOR,Maine,Total nonfarm,2023,M08,6.1
JTS000000230000000JOR,Maine,Total nonfarm,2023,M07,5.9
JTS000000230000000JOR,Maine,Total nonfarm,2023,M06,5.4
JTS000000230000000JOR,Maine,Total nonfarm,2023,M05,5.8
JTS000000230000000JOR,Maine,Total nonfarm,2023,M04,6.9
JTS000000230000000JOR,Maine,Total nonfarm,2023,M03,6.6
JTS000000230000000JOR,Maine,Total nonfarm,2023,M02,6.9
JTS000000230000000JOR,Maine,Total nonfarm,2023,M01,6.0
JTS000000230000000JOR,Maine,Total nonfarm,2022,M12,6.4
JTS000000230000000JOR,Maine,Total nonfarm,2022,M11,6.4
JTS000000230000000JOR,Maine,Total nonfarm,2022,M10,6.4
JTS000000230000000JOR,Maine,Total nonfarm,2022,M09,6.7
JTS000000230000000JOR,Maine,Total nonfarm,2022,M08,6.1
JTS000000230000000JOR,Maine,Total nonfarm,2022,M07,6.6
JTS000000230000000JOR,Maine,Total nonfarm,2022,M06,7.3
JTS000000230000000JOR,Maine,Total nonfarm,2022,M05,7.0
JTS000000230000000JOR,Maine,Total nonfarm,2022,M04,6.9
JTS000000230000000JOR,Maine,Total nonfarm,2022,M03,7.4
JTS000000230000000JOR,Maine,Total nonfarm,2022,M02,7.3
JTS000000230000000JOR,Maine,Total nonfarm,2022,M01,6.8
JTS000000230000000JOR,Maine,Total nonfarm,2021,M12,7.2
JTS000000230000000JOR,Maine,Total nonfarm,2021,M11,6.8
JTS000000230000000JOR,Maine,Total nonfarm,2021,M10,6.1
JTS000000230000000JOR,Maine,Total nonfarm,2021,M09,6.6
JTS000000230000000JOR,Maine,Total nonfarm,2021,M08,7.3
JTS000000230000000JOR,Maine,Total nonfarm,2021,M07,7.4
JTS000000230000000JOR,Maine,Total nonfarm,2021,M06,6.6
JTS000000230000000JOR,Maine,Total nonfarm,2021,M05,6.6
JTS000000230000000JOR,Maine,Total nonfarm,2021,M04,6.3
JTS000000230000000JOR,Maine,Total nonfarm,2021,M03,5.8
JTS000000230000000JOR,Maine,Total nonfarm,2021,M02,5.4
JTS000000230000000JOR,Maine,Total nonfarm,2021,M01,5.4
JTS000000230000000JOR,Maine,Total nonfarm,2020,M12,4.2
JTS000000230000000JOR,Maine,Total nonfarm,2020,M11,4.4
JTS000000230000000JOR,Maine,Total nonfarm,2020,M10,4.6
JTS000000230000000JOR,Maine,Total nonfarm,2020,M09,5.4
JTS000000230000000JOR,Maine,Total nonfarm,2020,M08,4.1
JTS000000230000000JOR,Maine,Total nonfarm,2020,M07,3.8
JTS000000230000000JOR,Maine,Total nonfarm,2020,M06,3.9
JTS000000230000000JOR,Maine,Total nonfarm,2020,M05,3.8
JTS000000230000000JOR,Maine,Total nonfarm,2020,M04,3.9
JTS000000230000000JOR,Maine,Total nonfarm,2020,M03,3.9
JTS000000230000000JOR,Maine,Total nonfarm,2020,M02,4.6
JTS000000230000000JOR,Maine,Total nonfarm,2020,M01,4.8
JTS000000250000000JOR,Massachusetts,Total nonfarm,2024,M08,4.7
JTS000000250000000JOR,Massachusetts,Total nonfarm,2024,M07,4.5
JTS000000250000000JOR,Massachusetts,Total nonfarm,2024,M06,5.4
JTS000000250000000JOR,Massachusetts,Total nonfarm,2024,M05,5.4
JTS000000250000000JOR,Massachusetts,Total nonfarm,2024,M04,5.3
JTS000000250000000JOR,Massachusetts,Total nonfarm,2024,M03,5.6
JTS000000250000000JOR,Massachusetts,Total nonfarm,2024,M02,5.9
JTS000000250000000JOR,Massachusetts,Total nonfarm,2024,M01,5.6
JTS000000250000000JOR,Massachusetts,Total nonfarm,2023,M12,6.0
JTS000000250000000JOR,Massachusetts,Total nonfarm,2023,M11,5.6
JTS000000250000000JOR,Massachusetts,Total nonfarm,2023,M10,5.8
JTS000000250000000JOR,Massachusetts,Total nonfarm,2023,M09,6.1
JTS000000250000000JOR,Massachusetts,Total nonfarm,2023,M08,6.2
JTS000000250000000JOR,Massachusetts,Total nonfarm,2023,M07,5.8
JTS000000250000000JOR,Massachusetts,Total nonfarm,2023,M06,6.7
JTS000000250000000JOR,Massachusetts,Total nonfarm,2023,M05,6.3
JTS000000250000000JOR,Massachusetts,Total nonfarm,2023,M04,7.2
JTS000000250000000JOR,Massachusetts,Total nonfarm,2023,M03,6.8
JTS000000250000000JOR,Massachusetts,Total nonfarm,2023,M02,6.6
JTS000000250000000JOR,Massachusetts,Total nonfarm,2023,M01,6.5
JTS000000250000000JOR,Massachusetts,Total nonfarm,2022,M12,6.8
JTS000000250000000JOR,Massachusetts,Total nonfarm,2022,M11,6.2
JTS000000250000000JOR,Massachusetts,Total nonfarm,2022,M10,6.6
JTS000000250000000JOR,Massachusetts,Total nonfarm,2022,M09,7.0
JTS000000250000000JOR,Massachusetts,Total nonfarm,2022,M08,6.3
JTS000000250000000JOR,Massachusetts,Total nonfarm,2022,M07,6.9
JTS000000250000000JOR,Massachusetts,Total nonfarm,2022,M06,7.7
JTS000000250000000JOR,Massachusetts,Total nonfarm,2022,M05,8.6
JTS000000250000000JOR,Massachusetts,Total nonfarm,2022,M04,7.4
JTS000000250000000JOR,Massachusetts,Total nonfarm,2022,M03,7.6
JTS000000250000000JOR,Massachusetts,Total nonfarm,2022,M02,8.1
JTS000000250000000JOR,Massachusetts,Total nonfarm,2022,M01,7.1
JTS000000250000000JOR,Massachusetts,Total nonfarm,2021,M12,7.7
JTS000000250000000JOR,Massachusetts,Total nonfarm,2021,M11,7.5
JTS000000250000000JOR,Massachusetts,Total nonfarm,2021,M10,7.8
JTS000000250000000JOR,Massachusetts,Total nonfarm,2021,M09,7.2
JTS000000250000000JOR,Massachusetts,Total nonfarm,2021,M08,7.2
JTS000000250000000JOR,Massachusetts,Total nonfarm,2021,M07,7.1
JTS000000250000000JOR,Massachusetts,Total nonfarm,2021,M06,6.3
JTS000000250000000JOR,Massachusetts,Total nonfarm,2021,M05,6.1
JTS000000250000000JOR,Massachusetts,Total nonfarm,2021,M04,5.7
JTS000000250000000JOR,Massachusetts,Total nonfarm,2021,M03,5.5
JTS000000250000000JOR,Massachusetts,Total nonfarm,2021,M02,4.8
JTS000000250000000JOR,Massachusetts,Total nonfarm,2021,M01,4.3
JTS000000250000000JOR,Massachusetts,Total nonfarm,2020,M12,4.0
JTS000000250000000JOR,Massachusetts,Total nonfarm,2020,M11,4.3
JTS000000250000000JOR,Massachusetts,Total nonfarm,2020,M10,4.2
JTS000000250000000JOR,Massachusetts,Total nonfarm,2020,M09,3.8
JTS000000250000000JOR,Massachusetts,Total nonfarm,2020,M08,3.8
JTS000000250000000JOR,Massachusetts,Total nonfarm,2020,M07,4.2
JTS000000250000000JOR,Massachusetts,Total nonfarm,2020,M06,4.2
JTS000000250000000JOR,Massachusetts,Total nonfarm,2020,M05,3.6
JTS000000250000000JOR,Massachusetts,Total nonfarm,2020,M04,3.6
JTS000000250000000JOR,Massachusetts,Total nonfarm,2020,M03,3.6
JTS000000250000000JOR,Massachusetts,Total nonfarm,2020,M02,4.6
JTS000000250000000JOR,Massachusetts,Total nonfarm,2020,M01,4.3
JTS000000260000000JOR,Michigan,Total nonfarm,2024,M08,4.6
JTS000000260000000JOR,Michigan,Total nonfarm,2024,M07,4.5
JTS000000260000000JOR,Michigan,Total nonfarm,2024,M06,4.5
JTS000000260000000JOR,Michigan,Total nonfarm,2024,M05,4.5
JTS000000260000000JOR,Michigan,Total nonfarm,2024,M04,4.8
JTS000000260000000JOR,Michigan,Total nonfarm,2024,M03,5.1
JTS000000260000000JOR,Michigan,Total nonfarm,2024,M02,5.1
JTS000000260000000JOR,Michigan,Total nonfarm,2024,M01,5.4
JTS000000260000000JOR,Michigan,Total nonfarm,2023,M12,5.7
JTS000000260000000JOR,Michigan,Total nonfarm,2023,M11,5.8
JTS000000260000000JOR,Michigan,Total nonfarm,2023,M10,5.1
JTS000000260000000JOR,Michigan,Total nonfarm,2023,M09,5.4
JTS000000260000000JOR,Michigan,Total nonfarm,2023,M08,5.1
JTS000000260000000JOR,Michigan,Total nonfarm,2023,M07,4.6
JTS000000260000000JOR,Michigan,Total nonfarm,2023,M06,5.2
JTS000000260000000JOR,Michigan,Total nonfarm,2023,M05,5.4
JTS000000260000000JOR,Michigan,Total nonfarm,2023,M04,6.1
JTS000000260000000JOR,Michigan,Total nonfarm,2023,M03,5.4
JTS000000260000000JOR,Michigan,Total nonfarm,2023,M02,5.5
JTS000000260000000JOR,Michigan,Total nonfarm,2023,M01,5.9
JTS000000260000000JOR,Michigan,Total nonfarm,2022,M12,6.6
JTS000000260000000JOR,Michigan,Total nonfarm,2022,M11,6.1
JTS000000260000000JOR,Michigan,Total nonfarm,2022,M10,5.9
JTS000000260000000JOR,Michigan,Total nonfarm,2022,M09,6.9
JTS000000260000000JOR,Michigan,Total nonfarm,2022,M08,5.6
JTS000000260000000JOR,Michigan,Total nonfarm,2022,M07,6.7
JTS000000260000000JOR,Michigan,Total nonfarm,2022,M06,6.5
JTS000000260000000JOR,Michigan,Total nonfarm,2022,M05,7.5
JTS000000260000000JOR,Michigan,Total nonfarm,2022,M04,7.7
JTS000000260000000JOR,Michigan,Total nonfarm,2022,M03,7.7
JTS000000260000000JOR,Michigan,Total nonfarm,2022,M02,7.7
JTS000000260000000JOR,Michigan,Total nonfarm,2022,M01,7.4
JTS000000260000000JOR,Michigan,Total nonfarm,2021,M12,7.1
JTS000000260000000JOR,Michigan,Total nonfarm,2021,M11,7.7
JTS000000260000000JOR,Michigan,Total nonfarm,2021,M10,8.3
JTS000000260000000JOR,Michigan,Total nonfarm,2021,M09,7.9
JTS000000260000000JOR,Michigan,Total nonfarm,2021,M08,8.0
JTS000000260000000JOR,Michigan,Total nonfarm,2021,M07,8.0
JTS000000260000000JOR,Michigan,Total nonfarm,2021,M06,8.1
JTS000000260000000JOR,Michigan,Total nonfarm,2021,M05,7.8
JTS000000260000000JOR,Michigan,Total nonfarm,2021,M04,7.1
JTS000000260000000JOR,Michigan,Total nonfarm,2021,M03,6.3
JTS000000260000000JOR,Michigan,Total nonfarm,2021,M02,6.5
JTS000000260000000JOR,Michigan,Total nonfarm,2021,M01,6.1
JTS000000260000000JOR,Michigan,Total nonfarm,2020,M12,5.0
JTS000000260000000JOR,Michigan,Total nonfarm,2020,M11,5.0
JTS000000260000000JOR,Michigan,Total nonfarm,2020,M10,4.6
JTS000000260000000JOR,Michigan,Total nonfarm,2020,M09,4.7
JTS000000260000000JOR,Michigan,Total nonfarm,2020,M08,5.2
JTS000000260000000JOR,Michigan,Total nonfarm,2020,M07,5.1
JTS000000260000000JOR,Michigan,Total nonfarm,2020,M06,5.6
JTS000000260000000JOR,Michigan,Total nonfarm,2020,M05,3.6
JTS000000260000000JOR,Michigan,Total nonfarm,2020,M04,2.7
JTS000000260000000JOR,Michigan,Total nonfarm,2020,M03,3.4
JTS000000260000000JOR,Michigan,Total nonfarm,2020,M02,4.6
JTS000000260000000JOR,Michigan,Total nonfarm,2020,M01,4.7
JTS000000270000000JOR,Minnesota,Total nonfarm,2024,M08,6.0
JTS000000270000000JOR,Minnesota,Total nonfarm,2024,M07,4.4
JTS000000270000000JOR,Minnesota,Total nonfarm,2024,M06,5.6
JTS000000270000000JOR,Minnesota,Total nonfarm,2024,M05,5.5
JTS000000270000000JOR,Minnesota,Total nonfarm,2024,M04,4.6
JTS000000270000000JOR,Minnesota,Total nonfarm,2024,M03,5.3
JTS000000270000000JOR,Minnesota,Total nonfarm,2024,M02,5.4
JTS000000270000000JOR,Minnesota,Total nonfarm,2024,M01,5.7
JTS000000270000000JOR,Minnesota,Total nonfarm,2023,M12,6.0
JTS000000270000000JOR,Minnesota,Total nonfarm,2023,M11,6.3
JTS000000270000000JOR,Minnesota,Total nonfarm,2023,M10,6.5
JTS000000270000000JOR,Minnesota,Total nonfarm,2023,M09,6.1
JTS000000270000000JOR,Minnesota,Total nonfarm,2023,M08,6.1
JTS000000270000000JOR,Minnesota,Total nonfarm,2023,M07,5.3
JTS000000270000000JOR,Minnesota,Total nonfarm,2023,M06,6.3
JTS000000270000000JOR,Minnesota,Total nonfarm,2023,M05,6.7
JTS000000270000000JOR,Minnesota,Total nonfarm,2023,M04,5.7
